FECHA_ACCIDENTE,HORA_ACCIDENTE,GRAVEDAD_ACCIDENTE,CLASE_ACCIDENTE,SITIO_EXACTO_ACCIDENTE,CANT_HERIDOS_EN_SITIO_ACCIDENTE,CANT_MUERTOS_EN_SITIO_ACCIDENTE,CANTIDAD_ACCIDENTES,AÑO_ACCIDENTE,MES_ACCIDENTE,DIA_ACCIDENTE,HORA_NUMERICA(24h),ACCIDENTE_FATAL,HORA_NUMERICA,GRAVEDAD_ENC
2018-01-17,12:20:00,Solo daños,Choque,VIA 40 CL 45,1.0,0.0,1,2018,1,,12,0,12,2
2018-01-18,13:30:00,Solo daños,Choque,CALLE 110 CRA 31,1.0,0.0,1,2018,1,,13,0,13,2
2018-01-18,14:00:00,Solo daños,Choque,CALLE 68 CRA 53,1.0,0.0,1,2018,1,,14,0,14,2
2018-01-18,14:10:00,Con heridos,Choque,CL 72 CR 38B,1.0,0.0,1,2018,1,,14,0,14,0
2018-01-18,14:40:00,Con heridos,Choque,CRA 57 CALLE 81,1.0,0.0,1,2018,1,,14,0,14,0
2018-01-18,03:10:00,Solo daños,Choque,CL 44 CR 40,1.0,0.0,1,2018,1,,3,0,3,2
2018-01-18,16:50:00,Solo daños,Choque,CR 44 CL 37,1.0,0.0,1,2018,1,,16,0,16,2
2018-01-18,05:50:00,Con heridos,Choque,CR 41 CL 74,3.0,0.0,1,2018,1,,5,0,5,0
2018-01-18,18:00:00,Con heridos,Choque,CL 46 CR 10 SUR,1.0,0.0,1,2018,1,,18,0,18,0
2018-01-18,18:10:00,Solo daños,Choque,CRA 44 CALLE 36,1.0,0.0,1,2018,1,,18,0,18,2
2018-01-18,08:20:00,Con heridos,Choque,CALLE 74 CRA 48,1.0,0.0,1,2018,1,,8,0,8,0
2018-01-18,08:45:00,Solo daños,Choque,CR 14 CL 40,1.0,0.0,1,2018,1,,8,0,8,2
2018-01-18,23:00:00,Solo daños,Choque,CRA 44 CALLE 54,1.0,0.0,1,2018,1,,23,0,23,2
2018-01-18,23:10:00,Solo daños,Choque,CALLE 76 CRA 7C,1.0,0.0,1,2018,1,,23,0,23,2
2018-01-18,11:30:00,Con heridos,Choque,CR 6 CL 90,4.0,0.0,1,2018,1,,11,0,11,0
2018-01-18,23:35:00,Solo daños,Choque,VIA 40 CRA 50,1.0,0.0,1,2018,1,,23,0,23,2
2018-01-18,12:30:00,Con heridos,Choque,CALLE 19 CARRERA 1,1.0,0.0,1,2018,1,,12,0,12,0
2018-01-19,01:45:00,Con heridos,Choque,CR 6 CL 75B,2.0,0.0,1,2018,1,,1,0,1,0
2018-01-19,14:00:00,Solo daños,Choque,CL 54 CR 44B,1.0,0.0,1,2018,1,,14,0,14,2
2018-01-19,14:10:00,Solo daños,Choque,CL 55 CR 33,1.0,0.0,1,2018,1,,14,0,14,2
2018-01-19,15:00:00,Solo daños,Choque,CL 70 CR 56,1.0,0.0,1,2018,1,,15,0,15,2
2018-01-19,07:00:00,Solo daños,Choque,CALLE 84 CRA 73,1.0,0.0,1,2018,1,,7,0,7,2
2018-01-19,09:00:00,Solo daños,Choque,CLLE 76 CRA 54,1.0,0.0,1,2018,1,,9,0,9,2
2018-01-19,21:00:00,Solo daños,Choque,CL 99 CR 57,1.0,0.0,1,2018,1,,21,0,21,2
2018-01-19,22:22:00,Solo daños,Choque,CRA 14 CALLE 41,1.0,0.0,1,2018,1,,22,0,22,2
2018-01-19,11:20:00,Con heridos,Choque,CR 49C 80 264,1.0,0.0,1,2018,1,,11,0,11,0
2018-01-19,11:30:00,Solo daños,Choque,CL 83C CR 35,1.0,0.0,1,2018,1,,11,0,11,2
2018-01-19,23:50:00,Con heridos,Choque,CIRCUNVALAR CR 38Y 46,4.0,0.0,1,2018,1,,23,0,23,0
2018-01-19,12:30:00,Solo daños,Choque,CALLE 47 CRA 41,1.0,0.0,1,2018,1,,12,0,12,2
2018-01-20,13:10:00,Solo daños,Choque,CALLE  45 CARRERA 9F,1.0,0.0,1,2018,1,,13,0,13,2
2018-01-20,13:20:00,Con heridos,Choque,CL 30 FRENTE AL 15 360,2.0,0.0,1,2018,1,,13,0,13,0
2018-01-20,13:20:00,Solo daños,Choque,CRA 38 CALLE 41,1.0,0.0,1,2018,1,,13,0,13,2
2018-01-20,01:30:00,Solo daños,Choque,CL 84B CR 42A,1.0,0.0,1,2018,1,,1,0,1,2
2018-01-20,15:30:00,Solo daños,Choque,CL 75 CR 65,1.0,0.0,1,2018,1,,15,0,15,2
2018-01-20,15:50:00,Solo daños,Choque,CR 40 CL 34,1.0,0.0,1,2018,1,,15,0,15,2
2018-01-20,17:35:00,Con heridos,Choque,CALLE 63B CARRERA 25,1.0,0.0,1,2018,1,,17,0,17,0
2018-01-20,18:40:00,Solo daños,Choque,CALLE 100 CRA 51,1.0,0.0,1,2018,1,,18,0,18,2
2018-01-20,08:20:00,Solo daños,Choque,CL 72 CR 58,1.0,0.0,1,2018,1,,8,0,8,2
2018-01-20,20:20:00,Solo daños,Choque,CALLE 72 CRA 39,1.0,0.0,1,2018,1,,20,0,20,2
2018-01-20,20:20:00,Solo daños,Choque,CR 38 CL 100,1.0,0.0,1,2018,1,,20,0,20,2
2018-01-20,21:10:00,Con heridos,Atropello,CL 110 CR 31,2.0,0.0,1,2018,1,,21,0,21,0
2018-01-20,09:30:00,Solo daños,Choque,CIRCUNVALAR CON LAS FLORES,1.0,0.0,1,2018,1,,9,0,9,2
2018-01-20,09:30:00,Solo daños,Choque,CL 65 CR 43B,1.0,0.0,1,2018,1,,9,0,9,2
2018-01-20,09:50:00,Solo daños,Choque,CARRERA 27 CALLE 44,1.0,0.0,1,2018,1,,9,0,9,2
2018-01-20,21:50:00,Solo daños,Choque,CRA 33 CALLE 53D,1.0,0.0,1,2018,1,,21,0,21,2
2018-01-20,22:10:00,Solo daños,Choque,CRA 45 CALLE 62,1.0,0.0,1,2018,1,,22,0,22,2
2018-01-20,11:00:00,Solo daños,Choque,CALLE 93 CRA 72,1.0,0.0,1,2018,1,,11,0,11,2
2018-01-20,23:50:00,Solo daños,Choque,VIA 40 CALLE 45,1.0,0.0,1,2018,1,,23,0,23,2
2018-01-20,12:30:00,Solo daños,Choque,CL 72 CR 58,1.0,0.0,1,2018,1,,12,0,12,2
2018-01-20,12:40:00,Solo daños,Choque,CRA 71 CALLE 89,1.0,0.0,1,2018,1,,12,0,12,2
2018-01-21,15:30:00,Con heridos,Choque,CL 64 CR 62,1.0,0.0,1,2018,1,,15,0,15,0
2018-01-21,15:30:00,Solo daños,Choque,VIA 40 CL 58,1.0,0.0,1,2018,1,,15,0,15,2
2018-01-21,04:15:00,Solo daños,Choque,CL 93 CR 42C,1.0,0.0,1,2018,1,,4,0,4,2
2018-01-21,17:35:00,Solo daños,Choque,calle 110 21-87,1.0,0.0,1,2018,1,,17,0,17,2
2018-01-21,18:20:00,Con heridos,Atropello,CL 30 1 245,1.0,0.0,1,2018,1,,18,0,18,0
2018-01-21,19:30:00,Solo daños,Choque,CALLE 52 CARRERA 8,1.0,0.0,1,2018,1,,19,0,19,2
2018-01-21,22:30:00,Con muertos,Choque,CL 37 ENTRE CR 13 Y 14 ENTRADA MANUELA BELTRAN,1.0,1.0,1,2018,1,,22,1,22,1
2018-01-21,23:30:00,Con heridos,Choque,AVENIDA CIRCUNVALAR CALLE 50-16,1.0,0.0,1,2018,1,,23,0,23,0
2018-01-21,00:17:00,Solo daños,Choque,CR 51B CL 106,1.0,0.0,1,2018,1,,0,0,0,2
2018-01-21,12:45:00,Con heridos,Choque,CL 6 CR 46,3.0,0.0,1,2018,1,,12,0,12,0
2018-01-21,12:50:00,Con heridos,Choque,CR 28 CL 28,1.0,0.0,1,2018,1,,12,0,12,0
2018-01-22,13:30:00,Con muertos,Atropello,CR 37 CL 81,1.0,1.0,1,2018,1,,13,1,13,1
2018-01-22,13:50:00,Solo daños,Choque,CALLE 53 CRA 50,1.0,0.0,1,2018,1,,13,0,13,2
2018-01-22,14:50:00,Con heridos,Choque,CLLE 68 CRA 24C,1.0,0.0,1,2018,1,,14,0,14,0
2018-01-22,15:30:00,Solo daños,Choque,CR 44 CL 72,1.0,0.0,1,2018,1,,15,0,15,2
2018-01-22,15:55:00,Solo daños,Choque,CL 74 41D 14,1.0,0.0,1,2018,1,,15,0,15,2
2018-01-22,17:20:00,Con heridos,Choque,VIA 40 CR 53B,1.0,0.0,1,2018,1,,17,0,17,0
2018-01-22,17:20:00,Solo daños,Choque,CR 45B CL 95,1.0,0.0,1,2018,1,,17,0,17,2
2018-01-22,17:30:00,Solo daños,Choque,CALLE 51 41-33,1.0,0.0,1,2018,1,,17,0,17,2
2018-01-22,17:30:00,Solo daños,Choque,CR 42G CL 85,1.0,0.0,1,2018,1,,17,0,17,2
2018-01-22,06:30:00,Con heridos,Choque,AVENIDA 110 CRA 38,1.0,0.0,1,2018,1,,6,0,6,0
2018-01-22,18:50:00,Solo daños,Choque,CL 68 CR 53 45,1.0,0.0,1,2018,1,,18,0,18,2
2018-01-22,07:00:00,Con heridos,Choque,CL 17 CR 7B,1.0,0.0,1,2018,1,,7,0,7,0
2018-01-22,19:30:00,Con heridos,Choque,CR 8 CL 44,1.0,0.0,1,2018,1,,19,0,19,0
2018-01-22,09:15:00,Solo daños,Choque,CALLE 110 CRA 9G,1.0,0.0,1,2018,1,,9,0,9,2
2018-01-22,11:30:00,Con heridos,Choque,CR 24 CL 33,2.0,0.0,1,2018,1,,11,0,11,0
2018-01-22,12:20:00,Con heridos,Choque,CALLE 46 18-13,1.0,0.0,1,2018,1,,12,0,12,0
2018-01-23,13:33:00,Solo daños,Choque,CALLE 80 CRA 51B,1.0,0.0,1,2018,1,,13,0,13,2
2018-01-23,15:00:00,Solo daños,Choque,CL 70 CR 39,1.0,0.0,1,2018,1,,15,0,15,2
2018-01-23,16:00:00,Solo daños,Choque,CALLE 45 CRA 50B,1.0,0.0,1,2018,1,,16,0,16,2
2018-01-23,16:30:00,Solo daños,Choque,CARRERA 46 CALLE 34,1.0,0.0,1,2018,1,,16,0,16,2
2018-01-23,17:00:00,Solo daños,Choque,CARRERA 46 CON 79,1.0,0.0,1,2018,1,,17,0,17,2
2018-01-23,06:10:00,Con heridos,Choque,CALLE 45 CRA 11 SUR,2.0,0.0,1,2018,1,,6,0,6,0
2018-01-23,18:30:00,Solo daños,Choque,CALLE 72 CRA60,1.0,0.0,1,2018,1,,18,0,18,2
2018-01-23,07:00:00,Solo daños,Choque,CALLE 70C CRA 22C,1.0,0.0,1,2018,1,,7,0,7,2
2018-01-23,19:00:00,Con heridos,Choque,CALLE 51 CRA 23,1.0,0.0,1,2018,1,,19,0,19,0
2018-01-23,07:10:00,Solo daños,Choque,CR 49B CL 74,1.0,0.0,1,2018,1,,7,0,7,2
2018-01-23,08:00:00,Con heridos,Choque,CR 21B CL 68,1.0,0.0,1,2018,1,,8,0,8,0
2018-01-23,08:00:00,Solo daños,Choque,CALLE 30 CRA 8,1.0,0.0,1,2018,1,,8,0,8,2
2018-01-23,20:00:00,Solo daños,Choque,CALLE 19 CARRERA 4B,1.0,0.0,1,2018,1,,20,0,20,2
2018-01-23,08:30:00,Solo daños,Choque,CRA 54 CALLE 75,1.0,0.0,1,2018,1,,8,0,8,2
2018-01-23,08:30:00,Solo daños,Choque,VIA 40 CALLE 77,1.0,0.0,1,2018,1,,8,0,8,2
2018-01-23,22:10:00,Con heridos,Atropello,CR 15 26 95,1.0,0.0,1,2018,1,,22,0,22,0
2018-01-23,11:20:00,Con heridos,Caida Ocupante,CRA 44 CALLE 35,1.0,0.0,1,2018,1,,11,0,11,0
2018-01-23,00:15:00,Con heridos,Choque,CR 42G CL 85,1.0,0.0,1,2018,1,,0,0,0,0
2018-01-24,14:40:00,Solo daños,Choque,CR 44 CL 61,1.0,0.0,1,2018,1,,14,0,14,2
2018-01-24,15:10:00,Solo daños,Choque,CALLE 98 CRA 57,1.0,0.0,1,2018,1,,15,0,15,2
2018-01-24,16:00:00,Con heridos,Choque,CR 47 CL 75,1.0,0.0,1,2018,1,,16,0,16,0
2018-01-24,16:50:00,Con heridos,Choque,CR 49C CL 86,1.0,0.0,1,2018,1,,16,0,16,0
2018-01-24,17:00:00,Solo daños,Choque,CLLE 85 CRA 45,1.0,0.0,1,2018,1,,17,0,17,2
2018-01-24,17:55:00,Con heridos,Atropello,CALLEC 110 CARRERA 9G,1.0,0.0,1,2018,1,,17,0,17,0
2018-01-24,06:05:00,Con heridos,Choque,CALLE 30 CR 33,2.0,0.0,1,2018,1,,6,0,6,0
2018-01-24,18:20:00,Con heridos,Choque,CL 69 CR 49,1.0,0.0,1,2018,1,,18,0,18,0
2018-01-24,07:10:00,Solo daños,Choque,AVENIDA 110 CRA 38,1.0,0.0,1,2018,1,,7,0,7,2
2018-01-24,19:40:00,Solo daños,Choque,CRA 52 CALLE 82,1.0,0.0,1,2018,1,,19,0,19,2
2018-01-24,19:50:00,Solo daños,Choque,CALLE 90 CRA 53,1.0,0.0,1,2018,1,,19,0,19,2
2018-01-24,08:00:00,Solo daños,Choque,CALLE 6 CRA 45B,1.0,0.0,1,2018,1,,8,0,8,2
2018-01-24,08:20:00,Solo daños,Choque,VIA 40 CALLE 85,1.0,0.0,1,2018,1,,8,0,8,2
2018-01-24,20:20:00,Con heridos,Choque,CARRERA 15 SUR CALLE 73,1.0,0.0,1,2018,1,,20,0,20,0
2018-01-24,08:40:00,Solo daños,Choque,CARRERA 36 CALLE 43,1.0,0.0,1,2018,1,,8,0,8,2
2018-01-24,08:40:00,Solo daños,Choque,VIA 40 CALLE 45,1.0,0.0,1,2018,1,,8,0,8,2
2018-01-24,09:45:00,Con heridos,Choque,CR 88 CL 66,1.0,0.0,1,2018,1,,9,0,9,0
2018-01-25,13:00:00,Solo daños,Choque,CALLE 30 CRA 14,1.0,0.0,1,2018,1,,13,0,13,2
2018-01-25,13:10:00,Solo daños,Choque,CALLE 76 CARRERA 54,1.0,0.0,1,2018,1,,13,0,13,2
2018-01-25,15:30:00,Solo daños,Choque,CALLE 30 CARRERA 10,1.0,0.0,1,2018,1,,15,0,15,2
2018-01-25,15:45:00,Con heridos,Choque,CL 73C CR 24,1.0,0.0,1,2018,1,,15,0,15,0
2018-01-25,16:15:00,Solo daños,Choque,CARRERA 46 CALLE 80,1.0,0.0,1,2018,1,,16,0,16,2
2018-01-25,17:20:00,Con muertos,Choque,VIA 40 CR 51,1.0,1.0,1,2018,1,,17,1,17,1
2018-01-25,18:00:00,Solo daños,Choque,CL 99 ENTRE 52 53,1.0,0.0,1,2018,1,,18,0,18,2
2018-01-25,18:20:00,Solo daños,Choque,CARRERA 44 CALLE 72 233,1.0,0.0,1,2018,1,,18,0,18,2
2018-01-25,18:30:00,Solo daños,Choque,VIA 40 CALLE 85,1.0,0.0,1,2018,1,,18,0,18,2
2018-01-25,18:40:00,Con heridos,Choque,CALLE 61 CRA 23,2.0,0.0,1,2018,1,,18,0,18,0
2018-01-25,18:57:00,Solo daños,Choque,CALLE 30 CARRERA 4B,1.0,0.0,1,2018,1,,18,0,18,2
2018-01-25,07:30:00,Con heridos,Choque,CR 10 CL 5,1.0,0.0,1,2018,1,,7,0,7,0
2018-01-25,08:30:00,Solo daños,Choque,CALLE 102 CRA 49B,1.0,0.0,1,2018,1,,8,0,8,2
2018-01-25,09:30:00,Solo daños,Choque,AV.CIRCUNVALAR CALLE 110 CON CARRERA 12A,1.0,0.0,1,2018,1,,9,0,9,2
2018-01-25,21:50:00,Con heridos,Choque,CR 58 CL 86,1.0,0.0,1,2018,1,,21,0,21,0
2018-01-25,10:10:00,Solo daños,Choque,CALLE 90 CON CARRERA 58,1.0,0.0,1,2018,1,,10,0,10,2
2018-01-25,10:30:00,Solo daños,Choque,CL 80 CR 78B,1.0,0.0,1,2018,1,,10,0,10,2
2018-01-25,12:05:00,Con heridos,Choque,VIA CORDIALIDAD KM 1,1.0,0.0,1,2018,1,,12,0,12,0
2018-01-25,12:10:00,Con heridos,Choque,CL 14 CR 15,1.0,0.0,1,2018,1,,12,0,12,0
2018-01-25,12:20:00,Solo daños,Choque,CALLE 75 CARRERA 47,1.0,0.0,1,2018,1,,12,0,12,2
2018-01-25,12:40:00,Solo daños,Choque,CIRCUNVALAR ENTRE 38 Y 46,1.0,0.0,1,2018,1,,12,0,12,2
2018-01-25,12:50:00,Solo daños,Choque,CALLE 74 CARRERA 38C,1.0,0.0,1,2018,1,,12,0,12,2
2018-01-26,15:10:00,Solo daños,Choque,CALLE 79 CARRERA 42 N° 79-10,1.0,0.0,1,2018,1,,15,0,15,2
2018-01-26,17:00:00,Solo daños,Choque,CARRERA 45 CALLE 47,1.0,0.0,1,2018,1,,17,0,17,2
2018-01-26,06:50:00,Con heridos,Choque,CL 47C CR 27,1.0,0.0,1,2018,1,,6,0,6,0
2018-01-26,10:30:00,Con heridos,Choque,CALLE 68 CRA 31,1.0,0.0,1,2018,1,,10,0,10,0
2018-01-26,22:30:00,Con heridos,Choque,CL 47 CR 26,1.0,0.0,1,2018,1,,22,0,22,0
2018-01-26,11:00:00,Con heridos,Atropello,CL 40 41 117,1.0,0.0,1,2018,1,,11,0,11,0
2018-01-27,13:10:00,Solo daños,Choque,CALLE 19 CARRERA 6D,1.0,0.0,1,2018,1,,13,0,13,2
2018-01-27,13:44:00,Solo daños,Choque,CALLE 90 CARRERA 49C,1.0,0.0,1,2018,1,,13,0,13,2
2018-01-27,14:55:00,Solo daños,Choque,CALLE 34 N°45-29,1.0,0.0,1,2018,1,,14,0,14,2
2018-01-27,15:30:00,Solo daños,Choque,CALLE 24 CARRERA 20,1.0,0.0,1,2018,1,,15,0,15,2
2018-01-27,04:10:00,Solo daños,Choque,CARRERA 23 CALLE 61,1.0,0.0,1,2018,1,,4,0,4,2
2018-01-27,17:30:00,Solo daños,Choque,VIA 40 CRA 50,1.0,0.0,1,2018,1,,17,0,17,2
2018-01-27,06:50:00,Con heridos,Choque,CALLE 45 CARRERA 20,2.0,0.0,1,2018,1,,6,0,6,0
2018-01-27,07:00:00,Solo daños,Choque,CALLE 106 CARRERA 51B,1.0,0.0,1,2018,1,,7,0,7,2
2018-01-27,20:00:00,Solo daños,Choque,CALLE 73 81-105,1.0,0.0,1,2018,1,,20,0,20,2
2018-01-27,09:25:00,Solo daños,Choque,VIA 40 CR 50,1.0,0.0,1,2018,1,,9,0,9,2
2018-01-27,09:40:00,Solo daños,Choque,CARRERA 16 N°47-30,1.0,0.0,1,2018,1,,9,0,9,2
2018-01-27,10:40:00,Con heridos,Choque,CL 53 D CR 20,1.0,0.0,1,2018,1,,10,0,10,0
2018-01-27,10:50:00,Solo daños,Choque,CALLE 72 CARRERA 45,1.0,0.0,1,2018,1,,10,0,10,2
2018-01-27,11:30:00,Solo daños,Choque,CALLE 68 CARRERA 49,1.0,0.0,1,2018,1,,11,0,11,2
2018-01-27,12:30:00,Solo daños,Choque,CRA 8 CALLE 18,1.0,0.0,1,2018,1,,12,0,12,2
2018-01-28,14:40:00,Solo daños,Choque,AV 40 CL 54,1.0,0.0,1,2018,1,,14,0,14,2
2018-01-28,16:40:00,Solo daños,Choque,CALLE 37 CARRERA 27,1.0,0.0,1,2018,1,,16,0,16,2
2018-01-28,17:33:00,Solo daños,Choque,AVENIDA CIRCUNVALAR CON CALLE 46,1.0,0.0,1,2018,1,,17,0,17,2
2018-01-28,18:50:00,Con heridos,Choque,CALLE 17 CRA 24,2.0,0.0,1,2018,1,,18,0,18,0
2018-01-28,06:56:00,Con heridos,Choque,CL 30 CR 20,1.0,0.0,1,2018,1,,6,0,6,0
2018-01-28,19:30:00,Solo daños,Choque,CALLE 19 3-19,1.0,0.0,1,2018,1,,19,0,19,2
2018-01-28,08:20:00,Con heridos,Choque,CL 17 CR 35,2.0,0.0,1,2018,1,,8,0,8,0
2018-01-28,08:30:00,Solo daños,Choque,CALLE 66 CARRERA 39B,1.0,0.0,1,2018,1,,8,0,8,2
2018-01-28,21:30:00,Solo daños,Choque,CIRCUNVALAR CALLE 51B,1.0,0.0,1,2018,1,,21,0,21,2
2018-01-28,00:20:00,Solo daños,Choque,CARRERA 46 CALLE 73,1.0,0.0,1,2018,1,,0,0,0,2
2018-01-28,12:20:00,Solo daños,Choque,CALLE 17 CARRERA 24,1.0,0.0,1,2018,1,,12,0,12,2
2018-01-29,13:10:00,Solo daños,Choque,CARRERA 62 CALLE 76,1.0,0.0,1,2018,1,,13,0,13,2
2018-01-29,13:30:00,Solo daños,Choque,CALLE 45D CRA 7,1.0,0.0,1,2018,1,,13,0,13,2
2018-01-29,13:40:00,Con heridos,Choque,CARRERA 44B CALLE 99C,1.0,0.0,1,2018,1,,13,0,13,0
2018-01-29,16:30:00,Con heridos,Choque,CARRERA 47 84-42,1.0,0.0,1,2018,1,,16,0,16,0
2018-01-29,16:40:00,Solo daños,Choque,CARRERA 41 CALLE 73B,1.0,0.0,1,2018,1,,16,0,16,2
2018-01-29,17:10:00,Con heridos,Choque,CARRERA 14 CALLE 27,1.0,0.0,1,2018,1,,17,0,17,0
2018-01-29,06:10:00,Solo daños,Choque,CALLE 38 CARRERA 40,1.0,0.0,1,2018,1,,6,0,6,2
2018-01-29,18:20:00,Solo daños,Choque,CALLE 76 CARRERA 60,1.0,0.0,1,2018,1,,18,0,18,2
2018-01-29,07:00:00,Solo daños,Choque,AVENIDA 47 CALLE 110,1.0,0.0,1,2018,1,,7,0,7,2
2018-01-29,07:00:00,Solo daños,Choque,CALLE 53 CARRERA 44,1.0,0.0,1,2018,1,,7,0,7,2
2018-01-29,07:10:00,Solo daños,Choque,CARRERA 55 N°80-104,1.0,0.0,1,2018,1,,7,0,7,2
2018-01-29,19:30:00,Con heridos,Choque,AV CORDIALIDAD KM 1,3.0,0.0,1,2018,1,,19,0,19,0
2018-01-29,19:30:00,Solo daños,Choque,CARRERA 54 CALLE 54,1.0,0.0,1,2018,1,,19,0,19,2
2018-01-29,08:00:00,Solo daños,Choque,CARRERA 44 CALLE 42,1.0,0.0,1,2018,1,,8,0,8,2
2018-01-29,08:15:00,Solo daños,Choque,VIA 40 CALLE 79B,1.0,0.0,1,2018,1,,8,0,8,2
2018-01-29,21:15:00,Con heridos,Choque,CL 80 CR 66,1.0,0.0,1,2018,1,,21,0,21,0
2018-01-29,10:00:00,Solo daños,Choque,CARRERA 38 17-77,1.0,0.0,1,2018,1,,10,0,10,2
2018-01-29,10:40:00,Con heridos,Choque,CL 49 CR 3 SUR,2.0,0.0,1,2018,1,,10,0,10,0
2018-01-29,11:30:00,Con heridos,Choque,CALLE 84 CRA 13,1.0,0.0,1,2018,1,,11,0,11,0
2018-01-29,11:40:00,Solo daños,Choque,VIA 40 CON 80,1.0,0.0,1,2018,1,,11,0,11,2
2018-01-30,14:30:00,Solo daños,Choque,CALLE 3 CARRERA 4,1.0,0.0,1,2018,1,,14,0,14,2
2018-01-30,15:00:00,Solo daños,Choque,CALLE 45 CRA 29,1.0,0.0,1,2018,1,,15,0,15,2
2018-01-30,15:30:00,Solo daños,Choque,CARRERA 46 CALLE 75,1.0,0.0,1,2018,1,,15,0,15,2
2018-01-30,15:35:00,Con heridos,Atropello,CL 45 CR 7H,1.0,0.0,1,2018,1,,15,0,15,0
2018-01-30,17:00:00,Solo daños,Choque,CALLE 74 CARRERA 41,1.0,0.0,1,2018,1,,17,0,17,2
2018-01-30,06:10:00,Solo daños,Choque,CARRERA 26 CALLE 53D,1.0,0.0,1,2018,1,,6,0,6,2
2018-01-30,18:20:00,Solo daños,Choque,CARRERA 53 53-50,1.0,0.0,1,2018,1,,18,0,18,2
2018-01-30,06:40:00,Solo daños,Choque,CARRERA 35 71-138,1.0,0.0,1,2018,1,,6,0,6,2
2018-01-30,07:30:00,Con heridos,Choque,CARRERA 51B CALLE 93-85,3.0,0.0,1,2018,1,,7,0,7,0
2018-01-30,19:45:00,Solo daños,Choque,CRA 59 CALLE 90,1.0,0.0,1,2018,1,,19,0,19,2
2018-01-30,20:20:00,Con heridos,Choque,CR 14 CL 56C,1.0,0.0,1,2018,1,,20,0,20,0
2018-01-30,08:30:00,Con heridos,Choque,CARRERA 51B N°96-43,1.0,0.0,1,2018,1,,8,0,8,0
2018-01-30,09:00:00,Con heridos,Choque,CALLE 91 CARRERA 49C,2.0,0.0,1,2018,1,,9,0,9,0
2018-01-30,09:30:00,Solo daños,Choque,CALLE 50 CARRERA 43,1.0,0.0,1,2018,1,,9,0,9,2
2018-01-30,21:30:00,Solo daños,Choque,CL 76 CR 58,1.0,0.0,1,2018,1,,21,0,21,2
2018-01-30,09:45:00,Solo daños,Choque,CARRERA 49 N°39-03,1.0,0.0,1,2018,1,,9,0,9,2
2018-01-30,11:05:00,Solo daños,Choque,CALLE 98 CRA 52C,1.0,0.0,1,2018,1,,11,0,11,2
2018-01-30,11:15:00,Solo daños,Choque,CALLE 30 CARRERA 33,1.0,0.0,1,2018,1,,11,0,11,2
2018-01-30,11:40:00,Solo daños,Choque,CARRERA 43 CON CALLE 65,1.0,0.0,1,2018,1,,11,0,11,2
2018-01-30,11:50:00,Solo daños,Choque,CARRERA 38 CALLE 28,1.0,0.0,1,2018,1,,11,0,11,2
2018-01-30,12:01:00,Solo daños,Choque,AV.CIRCUNVALAR CARRERA 27,1.0,0.0,1,2018,1,,12,0,12,2
2018-01-31,13:30:00,Solo daños,Choque,CR 42G CL 85,1.0,0.0,1,2018,1,,13,0,13,2
2018-01-31,13:36:00,Con heridos,Choque,CR 43 CL 60,1.0,0.0,1,2018,1,,13,0,13,0
2018-01-31,13:50:00,Solo daños,Choque,CARRERA 43 CALLE 60,1.0,0.0,1,2018,1,,13,0,13,2
2018-01-31,14:05:00,Solo daños,Choque,CR 62 75 16,1.0,0.0,1,2018,1,,14,0,14,2
2018-01-31,14:40:00,Solo daños,Choque,CALLE 107 CARRERA 56,1.0,0.0,1,2018,1,,14,0,14,2
2018-01-31,15:10:00,Solo daños,Choque,CALLE 96 CARRERA 57,1.0,0.0,1,2018,1,,15,0,15,2
2018-01-31,15:10:00,Solo daños,Choque,CL 96 CR 57,1.0,0.0,1,2018,1,,15,0,15,2
2018-01-31,15:20:00,Solo daños,Choque,CALLE 68 CARRERA 38B,1.0,0.0,1,2018,1,,15,0,15,2
2018-01-31,15:45:00,Solo daños,Choque,CALLE 84A CARRERA 41D,1.0,0.0,1,2018,1,,15,0,15,2
2018-01-31,16:10:00,Solo daños,Choque,CR 36 72 35,1.0,0.0,1,2018,1,,16,0,16,2
2018-01-31,16:20:00,Solo daños,Choque,CR 51B CL 76,1.0,0.0,1,2018,1,,16,0,16,2
2018-01-31,16:40:00,Solo daños,Choque,CR 6 AV CIRCUNVALAR,1.0,0.0,1,2018,1,,16,0,16,2
2018-01-31,17:10:00,Solo daños,Choque,VIA 40 CALLE 83,1.0,0.0,1,2018,1,,17,0,17,2
2018-01-31,17:40:00,Solo daños,Choque,CALLE 56 CON CARRERA 65,1.0,0.0,1,2018,1,,17,0,17,2
2018-01-31,18:05:00,Solo daños,Choque,CALLE 94 CON CARRERA 64C,1.0,0.0,1,2018,1,,18,0,18,2
2018-01-31,06:30:00,Solo daños,Choque,CRA 6 CALLE 110,1.0,0.0,1,2018,1,,6,0,6,2
2018-01-31,19:00:00,Solo daños,Choque,AV CORDIALIDAD CR 9D Y 10,1.0,0.0,1,2018,1,,19,0,19,2
2018-01-31,19:30:00,Con heridos,Choque,CL 52 CR 42,1.0,0.0,1,2018,1,,19,0,19,0
2018-01-31,08:00:00,Solo daños,Choque,CALLE 86 CARRERA 59B,1.0,0.0,1,2018,1,,8,0,8,2
2018-01-31,20:40:00,Con heridos,Choque,CARRERA 24 CON CALLE 46,1.0,0.0,1,2018,1,,20,0,20,0
